date,buy_date,model,K,n_hold,gross_ret,net_ret,buy_cost,sell_cost,roundtrip_cost,is_trade_day,equity
2025-01-02,2024-12-31,ZeroGraph,5,5,0.010260727792978288,0.009060727792978288,0.0001,0.0011,0.0012000000000000001,1,1.0090607277929784
2025-01-03,2025-01-02,ZeroGraph,5,5,0.011762502908706665,0.010562502908706665,0.0001,0.0011,0.0012000000000000001,1,1.0197189346653535
2025-01-06,2025-01-03,ZeroGraph,5,5,0.010709056198596956,0.009509056198596957,0.0001,0.0011,0.0012000000000000001,1,1.0294154993218596
2025-01-07,2025-01-06,ZeroGraph,5,5,0.01998253571987152,0.01878253571987152,0.0001,0.0011,0.0012000000000000001,1,1.0487505327084616
2025-01-08,2025-01-07,ZeroGraph,5,5,-0.003502325117588043,-0.004702325117588044,0.0001,0.0011,0.0012000000000000001,1,1.0438189667364228
2025-01-09,2025-01-08,ZeroGraph,5,5,0.00021796387434005758,-0.0009820361256599425,0.0001,0.0011,0.0012000000000000001,1,1.0427938988024386
2025-01-10,2025-01-09,ZeroGraph,5,5,0.008461668282747269,0.007261668282747269,0.0001,0.0011,0.0012000000000000001,1,1.0503663221828146
2025-01-13,2025-01-10,ZeroGraph,5,5,0.004834211885929109,0.003634211885929109,0.0001,0.0011,0.0012000000000000001,1,1.054183575955471
2025-01-14,2025-01-13,ZeroGraph,5,5,0.009299215078353882,0.008099215078353882,0.0001,0.0011,0.0012000000000000001,1,1.0627216354692026
2025-01-15,2025-01-14,ZeroGraph,5,5,0.01148168134689331,0.01028168134689331,0.0001,0.0011,0.0012000000000000001,1,1.0736482006855463
2025-01-16,2025-01-15,ZeroGraph,5,5,0.002836180955171585,0.0016361809551715847,0.0001,0.0011,0.0012000000000000001,1,1.0754048834240622
2025-01-17,2025-01-16,ZeroGraph,5,5,-0.0026596887707710263,-0.0038596887707710264,0.0001,0.0011,0.0012000000000000001,1,1.071254155271478
2025-01-20,2025-01-17,ZeroGraph,5,5,0.002662218898534775,0.0014622188985347747,0.0001,0.0011,0.0012000000000000001,1,1.07282056334245
2025-01-21,2025-01-20,ZeroGraph,5,5,0.001895269334316254,0.0006952693343162538,0.0001,0.0011,0.0012000000000000001,1,1.073566462581366
2025-01-22,2025-01-21,ZeroGraph,5,5,-0.01879961359500885,-0.01999961359500885,0.0001,0.0011,0.0012000000000000001,1,1.052095548161178
2025-01-23,2025-01-22,ZeroGraph,5,5,0.0010528254806995384,-0.0001471745193004617,0.0001,0.0011,0.0012000000000000001,1,1.0519407065046191
2025-01-24,2025-01-23,ZeroGraph,5,5,0.00795158553123474,0.006751585531234741,0.0001,0.0011,0.0012000000000000001,1,1.0590429741583727
2025-01-27,2025-01-24,ZeroGraph,5,5,-0.010934606552124023,-0.012134606552124023,0.0001,0.0011,0.0012000000000000001,1,1.0461919043451695
2025-02-05,2025-01-27,ZeroGraph,5,5,0.007465781360864639,0.006265781360864638,0.0001,0.0011,0.0012000000000000001,1,1.052747114079303
2025-02-06,2025-02-05,ZeroGraph,5,5,0.006542360782623291,0.005342360782623292,0.0001,0.0011,0.0012000000000000001,1,1.0583712689755802
2025-02-07,2025-02-06,ZeroGraph,5,5,0.008461792841553687,0.007261792841553687,0.0001,0.0011,0.0012000000000000001,1,1.0660569418803332
