date,buy_date,model,K,stock,rank_after_filter,y_pred_model,y_pred_real,y_pred_zero,y_true,close_ret,ret_gross,buy_cost,sell_cost,ret_net
2025-01-02,2024-12-31,RealGraph,10,603959.SH,1,1.0941519737243652,1.0941519737243652,1.811766266822815,4.932735443115234,0.0494117647058823,0.04932735443115235,0.0001,0.0011,0.04812735443115235
2025-01-02,2024-12-31,RealGraph,10,600167.SH,2,0.0960951298475265,0.0960951298475265,0.066610611975193,0.0,-0.0171232876712328,0.0,0.0001,0.0011,-0.0012000000000000001
2025-01-02,2024-12-31,RealGraph,10,600847.SH,3,0.0873167812824249,0.0873167812824249,0.0244054459035396,2.0987653732299805,-0.0181378476420798,0.020987653732299806,0.0001,0.0011,0.019787653732299806
2025-01-02,2024-12-31,RealGraph,10,605138.SH,4,0.0708807036280632,0.0708807036280632,0.0616154298186302,0.0,-0.0143112701252236,0.0,0.0001,0.0011,-0.0012000000000000001
2025-01-02,2024-12-31,RealGraph,10,002691.SZ,5,0.070800594985485,0.070800594985485,0.055547297000885,0.197628453373909,-0.0268714011516314,0.00197628453373909,0.0001,0.0011,0.0007762845337390897
2025-01-02,2024-12-31,RealGraph,10,603949.SH,6,0.0611316412687301,0.0611316412687301,0.0309792608022689,-0.4170141816139221,-0.0276647681041497,-0.004170141816139221,0.0001,0.0011,-0.005370141816139221
2025-01-02,2024-12-31,RealGraph,10,603926.SH,7,0.0577656626701355,0.0577656626701355,0.0506554953753948,-0.3389830589294433,-0.0253303964757709,-0.003389830589294433,0.0001,0.0011,-0.004589830589294433
2025-01-02,2024-12-31,RealGraph,10,001336.SZ,8,0.0560522973537445,0.0560522973537445,0.0411371923983097,0.3412969410419464,-0.0315439955727725,0.003412969410419464,0.0001,0.0011,0.002212969410419464
2025-01-02,2024-12-31,RealGraph,10,603032.SH,9,0.0514352694153785,0.0514352694153785,0.0239847898483276,0.0,-0.0225454545454545,0.0,0.0001,0.0011,-0.0012000000000000001
2025-01-02,2024-12-31,RealGraph,10,605303.SH,10,0.0509511716663837,0.0509511716663837,0.0245675891637802,0.0,-0.0194300518134714,0.0,0.0001,0.0011,-0.0012000000000000001
2025-01-03,2025-01-02,RealGraph,10,603959.SH,1,4.063520431518555,4.063520431518555,5.519803524017334,4.914529800415039,0.0493273542600896,0.04914529800415039,0.0001,0.0011,0.04794529800415039
2025-01-03,2025-01-02,RealGraph,10,603181.SH,2,0.0908117741346359,0.0908117741346359,0.0548843964934349,0.4424778819084167,-0.02081526452732,0.004424778819084167,0.0001,0.0011,0.0032247788190841666
2025-01-03,2025-01-02,RealGraph,10,002144.SZ,3,0.0853898748755455,0.0853898748755455,0.0487044304609298,0.4926108419895172,-0.0192122958693563,0.004926108419895172,0.0001,0.0011,0.0037261084198951717
2025-01-03,2025-01-02,RealGraph,10,002691.SZ,4,0.0853026658296585,0.0853026658296585,0.0422234162688255,0.0,-0.0079051383399209,0.0,0.0001,0.0011,-0.0012000000000000001
2025-01-03,2025-01-02,RealGraph,10,603188.SH,5,0.0839757844805717,0.0839757844805717,0.0095534166321158,0.5813953280448914,-0.0028818443804035,0.005813953280448913,0.0001,0.0011,0.004613953280448913
2025-01-03,2025-01-02,RealGraph,10,002724.SZ,6,0.0807708203792572,0.0807708203792572,-0.004608703777194,1.372549057006836,-0.0394736842105263,0.013725490570068359,0.0001,0.0011,0.012525490570068359
2025-01-03,2025-01-02,RealGraph,10,605303.SH,7,0.0797670781612396,0.0797670781612396,0.0443209484219551,1.1795543432235718,0.0158311345646438,0.011795543432235718,0.0001,0.0011,0.010595543432235718
2025-01-03,2025-01-02,RealGraph,10,603968.SH,8,0.0784881114959716,0.0784881114959716,0.0494124442338943,0.0,-0.0161812297734628,0.0,0.0001,0.0011,-0.0012000000000000001
2025-01-03,2025-01-02,RealGraph,10,603700.SH,9,0.074168175458908,0.074168175458908,0.0612756758928298,0.6103764176368713,-0.0159840159840159,0.006103764176368713,0.0001,0.0011,0.004903764176368713
2025-01-03,2025-01-02,RealGraph,10,603898.SH,10,0.0725205242633819,0.0725205242633819,0.0476960316300392,0.8574491143226624,-0.0042553191489362,0.008574491143226623,0.0001,0.0011,0.007374491143226624
2025-01-06,2025-01-03,RealGraph,10,603959.SH,1,4.779519081115723,4.779519081115723,5.478883266448975,5.091649532318115,0.0491452991452992,0.050916495323181155,0.0001,0.0011,0.049716495323181155
2025-01-06,2025-01-03,RealGraph,10,002052.SZ,2,0.349256694316864,0.349256694316864,-0.1294329166412353,2.898550748825073,0.0507614213197969,0.02898550748825073,0.0001,0.0011,0.02778550748825073
2025-01-06,2025-01-03,RealGraph,10,603515.SH,3,0.1286702305078506,0.1286702305078506,0.077228732407093,1.1131725311279297,-0.0079316656497863,0.011131725311279296,0.0001,0.0011,0.009931725311279296
2025-01-06,2025-01-03,RealGraph,10,600167.SH,4,0.0935349613428115,0.0935349613428115,0.0598323866724967,-0.3649635016918182,-0.0071556350626118,-0.0036496350169181817,0.0001,0.0011,-0.004849635016918182
2025-01-06,2025-01-03,RealGraph,10,603303.SH,5,0.0915208309888839,0.0915208309888839,0.0958060324192047,-0.1762114465236663,-0.0155038759689922,-0.001762114465236663,0.0001,0.0011,-0.002962114465236663
2025-01-06,2025-01-03,RealGraph,10,000525.SZ,6,0.0886658430099487,0.0886658430099487,-0.1243276372551918,-1.9933555126190183,0.0506108202443279,-0.019933555126190182,0.0001,0.0011,-0.02113355512619018
2025-01-06,2025-01-03,RealGraph,10,603878.SH,7,0.0857622250914573,0.0857622250914573,0.0478850156068801,0.0,-0.019434628975265,0.0,0.0001,0.0011,-0.0012000000000000001
2025-01-06,2025-01-03,RealGraph,10,600997.SH,8,0.0826517269015312,0.0826517269015312,0.0416131988167762,0.0,0.006125574272588,0.0,0.0001,0.0011,-0.0012000000000000001
2025-01-06,2025-01-03,RealGraph,10,603788.SH,9,0.0792868137359619,0.0792868137359619,0.0767767950892448,-0.3091190159320831,-0.0282738095238094,-0.0030911901593208306,0.0001,0.0011,-0.004291190159320831
2025-01-06,2025-01-03,RealGraph,10,601827.SH,10,0.0738268941640853,0.0738268941640853,0.0174660831689834,0.1219512224197387,-0.0108173076923076,0.001219512224197387,0.0001,0.0011,1.951222419738696e-05
2025-01-07,2025-01-06,RealGraph,10,603959.SH,1,4.938531875610352,4.938531875610352,5.696094512939453,5.038759708404541,0.0509164969450101,0.05038759708404541,0.0001,0.0011,0.04918759708404541
2025-01-07,2025-01-06,RealGraph,10,002951.SZ,2,0.615191638469696,0.615191638469696,0.3901252448558807,4.499274253845215,0.0503048780487805,0.044992742538452146,0.0001,0.0011,0.04379274253845215
2025-01-07,2025-01-06,RealGraph,10,002480.SZ,3,0.19695845246315,0.19695845246315,0.0348576642572879,1.5625,0.0301075268817203,0.015625,0.0001,0.0011,0.014425
2025-01-07,2025-01-06,RealGraph,10,603926.SH,4,0.155629351735115,0.155629351735115,0.0758863314986229,0.3584229350090027,-0.0059665871121719,0.003584229350090027,0.0001,0.0011,0.0023842293500900267
2025-01-07,2025-01-06,RealGraph,10,000565.SZ,5,0.1431687027215957,0.1431687027215957,0.0417602881789207,0.0,-0.0100401606425704,0.0,0.0001,0.0011,-0.0012000000000000001
2025-01-07,2025-01-06,RealGraph,10,603303.SH,6,0.1386593133211136,0.1386593133211136,0.1122797057032585,-0.0883392244577407,-0.0114537444933919,-0.000883392244577407,0.0001,0.0011,-0.0020833922445774073
2025-01-07,2025-01-06,RealGraph,10,600463.SH,7,0.1293825507164001,0.1293825507164001,0.0549665167927742,-0.1078748628497123,-0.0245202558635394,-0.001078748628497123,0.0001,0.0011,-0.002278748628497123
2025-01-07,2025-01-06,RealGraph,10,603316.SH,8,0.1275382936000824,0.1275382936000824,-0.0328352861106395,1.408450722694397,-0.0274599542334096,0.01408450722694397,0.0001,0.0011,0.01288450722694397
2025-01-07,2025-01-06,RealGraph,10,603693.SH,9,0.1187461465597152,0.1187461465597152,0.0490270294249057,0.6302521228790283,0.009594882729211,0.006302521228790283,0.0001,0.0011,0.005102521228790282
2025-01-07,2025-01-06,RealGraph,10,603856.SH,10,0.11867256462574,0.11867256462574,0.0569416731595993,0.5644402503967285,-0.0056390977443609,0.005644402503967285,0.0001,0.0011,0.004444402503967285
2025-01-08,2025-01-07,RealGraph,10,001267.SZ,1,0.4132456183433532,0.4132456183433532,0.3924968838691711,-1.3732833862304688,0.0837837837837836,-0.013732833862304688,0.0001,0.0011,-0.014932833862304687
2025-01-08,2025-01-07,RealGraph,10,000010.SZ,2,0.3694692850112915,0.3694692850112915,0.2611430287361145,0.6896551847457886,0.0757575757575756,0.006896551847457886,0.0001,0.0011,0.005696551847457886
2025-01-08,2025-01-07,RealGraph,10,603926.SH,3,0.1886848360300064,0.1886848360300064,0.162589818239212,-0.1169590651988983,0.020310633213859,-0.001169590651988983,0.0001,0.0011,-0.002369590651988983
2025-01-08,2025-01-07,RealGraph,10,603303.SH,4,0.1577516049146652,0.1577516049146652,0.1306057721376419,-0.5286343693733215,0.0017667844522967,-0.005286343693733216,0.0001,0.0011,-0.006486343693733215
2025-01-08,2025-01-07,RealGraph,10,605055.SH,5,0.1422895789146423,0.1422895789146423,0.0740491077303886,-0.4219409227371216,0.0106837606837608,-0.004219409227371216,0.0001,0.0011,-0.005419409227371216
2025-01-08,2025-01-07,RealGraph,10,605287.SH,6,0.137707844376564,0.137707844376564,0.0653240755200386,-0.4340277910232544,0.0079435127978817,-0.004340277910232544,0.0001,0.0011,-0.0055402779102325436
2025-01-08,2025-01-07,RealGraph,10,002574.SZ,7,0.1375749856233596,0.1375749856233596,0.0618372410535812,0.0,0.0160919540229885,0.0,0.0001,0.0011,-0.0012000000000000001
2025-01-08,2025-01-07,RealGraph,10,600716.SH,8,0.1373383551836013,0.1373383551836013,0.0282952301204204,0.3030303120613098,0.0123456790123455,0.0030303031206130983,0.0001,0.0011,0.0018303031206130982
2025-01-08,2025-01-07,RealGraph,10,001322.SZ,9,0.1301852017641067,0.1301852017641067,0.0728895887732505,-0.5284016132354736,0.0174966352624495,-0.005284016132354736,0.0001,0.0011,-0.006484016132354737
