date,buy_date,model,K,n_hold,gross_ret,net_ret,buy_cost,sell_cost,roundtrip_cost,is_trade_day,equity
2025-01-02,2024-12-31,RealGraph,10,10,0.006814428970217705,0.005614428970217704,0.0001,0.0011,0.0012000000000000001,1,1.0056144289702178
2025-01-03,2025-01-02,RealGraph,10,10,0.010450942784547805,0.009250942784547805,0.0001,0.0011,0.0012000000000000001,1,1.014917310515937
2025-01-06,2025-01-03,RealGraph,10,10,0.006381674557924271,0.005181674557924272,0.0001,0.0011,0.0012000000000000001,1,1.0201762817222344
2025-01-07,2025-01-06,RealGraph,10,10,0.013865885905921457,0.012665885905921458,0.0001,0.0011,0.0012000000000000001,1,1.0330977181104555
2025-01-08,2025-01-07,RealGraph,10,10,-0.003593293756246567,-0.004793293756246568,0.0001,0.0011,0.0012000000000000001,1,1.028145777268644
2025-01-09,2025-01-08,RealGraph,10,10,-0.001119238473474979,-0.0023192384734749792,0.0001,0.0011,0.0012000000000000001,1,1.0257612620256618
2025-01-10,2025-01-09,RealGraph,10,10,0.004765054985880852,0.003565054985880852,0.0001,0.0011,0.0012000000000000001,1,1.0294181573271697
2025-01-13,2025-01-10,RealGraph,10,10,-0.0001284010410308834,-0.0013284010410308834,0.0001,0.0011,0.0012000000000000001,1,1.0280506771753202
2025-01-14,2025-01-13,RealGraph,10,10,0.008952343359589577,0.007752343359589577,0.0001,0.0011,0.0012000000000000001,1,1.0360204790158418
2025-01-15,2025-01-14,RealGraph,10,10,0.0011035173535346977,-9.648264646530246e-05,0.0001,0.0011,0.0012000000000000001,1,1.035920521018234
2025-01-16,2025-01-15,RealGraph,10,10,0.0019197759777307508,0.0007197759777307507,0.0001,0.0011,0.0012000000000000001,1,1.0366661517241011
2025-01-17,2025-01-16,RealGraph,10,10,-6.983783841133114e-05,-0.0012698378384113313,0.0001,0.0011,0.0012000000000000001,1,1.0353497538188416
2025-01-20,2025-01-17,RealGraph,10,10,0.002935696065425873,0.0017356960654258727,0.0001,0.0011,0.0012000000000000001,1,1.0371468063128846
2025-01-21,2025-01-20,RealGraph,10,10,0.004381331965327262,0.003181331965327262,0.0001,0.0011,0.0012000000000000001,1,1.040446314600545
2025-01-22,2025-01-21,RealGraph,10,10,-0.0068735208958387375,-0.008073520895838737,0.0001,0.0011,0.0012000000000000001,1,1.0320462495386191
2025-01-23,2025-01-22,RealGraph,10,10,0.009020449370145798,0.007820449370145798,0.0001,0.0011,0.0012000000000000001,1,1.0401173149807847
2025-01-24,2025-01-23,RealGraph,10,10,0.001425723195075989,0.00022572319507598894,0.0001,0.0011,0.0012000000000000001,1,1.040352093584376
2025-01-27,2025-01-24,RealGraph,10,10,-0.005716859981417657,-0.006916859981417656,0.0001,0.0011,0.0012000000000000001,1,1.0331561238216782
2025-02-05,2025-01-27,RealGraph,10,10,0.006384947687387466,0.005184947687387465,0.0001,0.0011,0.0012000000000000001,1,1.0385129842765977
2025-02-06,2025-02-05,RealGraph,10,10,0.004847220122814179,0.003647220122814179,0.0001,0.0011,0.0012000000000000001,1,1.042300669730655
2025-02-07,2025-02-06,RealGraph,10,10,0.0052359034493565555,0.004035903449356556,0.0001,0.0011,0.0012000000000000001,1,1.0465072945988874
2025-02-10,2025-02-07,RealGraph,10,10,0.0019172322079539302,0.0007172322079539301,0.0001,0.0011,0.0012000000000000001,1,1.0472578833364323
2025-02-11,2025-02-10,RealGraph,10,10,0.002564381480216981,0.0013643814802169808,0.0001,0.0011,0.0012000000000000001,1,1.0486867425974677
2025-02-12,2025-02-11,RealGraph,10,10,-0.0017778035923838615,-0.002977803592383862,0.0001,0.0011,0.0012000000000000001,1,1.0455639594480757
2025-02-13,2025-02-12,RealGraph,10,10,0.002448223322629929,0.001248223322629929,0.0001,0.0011,0.0012000000000000001,1,1.04686905676756
2025-02-14,2025-02-13,RealGraph,10,10,0.005049603536725044,0.0038496035367250442,0.0001,0.0011,0.0012000000000000001,1,1.0508990875909805
2025-02-17,2025-02-14,RealGraph,10,10,0.014886343508958816,0.013686343508958816,0.0001,0.0011,0.0012000000000000001,1,1.0652820534970022
