date,buy_date,model,K,n_hold,gross_ret,net_ret,buy_cost,sell_cost,roundtrip_cost,is_trade_day,equity
2025-09-25,2025-09-24,ZeroGraph,10,10,0.0008261247836053372,-0.0003738752163946629,0.0001,0.0011,0.0012000000000000001,1,1.372423666585426
2025-09-26,2025-09-25,ZeroGraph,10,10,0.0043232223391532895,0.0031232223391532894,0.0001,0.0011,0.0012000000000000001,1,1.3767100508396881
2025-09-29,2025-09-26,ZeroGraph,10,10,0.003568387538194656,0.002368387538194656,0.0001,0.0011,0.0012000000000000001,1,1.3799706337678042
2025-09-30,2025-09-29,ZeroGraph,10,10,0.0028782522454857827,0.0016782522454857826,0.0001,0.0011,0.0012000000000000001,1,1.3822865725826292
2025-10-09,2025-09-30,ZeroGraph,10,10,0.004467266842722893,0.003267266842722893,0.0001,0.0011,0.0012000000000000001,1,1.3868028716683696
2025-10-10,2025-10-09,ZeroGraph,10,10,-0.0016327070929110048,-0.0028327070929110047,0.0001,0.0011,0.0012000000000000001,1,1.382874465337325
2025-10-13,2025-10-10,ZeroGraph,10,10,-0.021611162424087525,-0.022811162424087525,0.0001,0.0011,0.0012000000000000001,1,1.351329491296392
2025-10-14,2025-10-13,ZeroGraph,10,10,0.006194524876773357,0.004994524876773357,0.0001,0.0011,0.0012000000000000001,1,1.3580787400573893
2025-10-15,2025-10-14,ZeroGraph,10,10,0.0005668995678424835,-0.0006331004321575166,0.0001,0.0011,0.0012000000000000001,1,1.357218939820155
2025-10-16,2025-10-15,ZeroGraph,10,10,-0.0011744099333882328,-0.002374409933388233,0.0001,0.0011,0.0012000000000000001,1,1.3539963456876634
2025-10-17,2025-10-16,ZeroGraph,10,10,-0.0005543966442346573,-0.0017543966442346575,0.0001,0.0011,0.0012000000000000001,1,1.351620899042483
2025-10-20,2025-10-17,ZeroGraph,10,10,0.0037725614011287685,0.0025725614011287683,0.0001,0.0011,0.0012000000000000001,1,1.3550980267963186
2025-10-21,2025-10-20,ZeroGraph,10,10,0.002585418000817299,0.0013854180008172987,0.0001,0.0011,0.0012000000000000001,1,1.3569754039955142
2025-10-22,2025-10-21,ZeroGraph,10,10,-0.004444901078939438,-0.005644901078939437,0.0001,0.0011,0.0012000000000000001,1,1.3493154120734057
2025-10-23,2025-10-22,ZeroGraph,10,10,0.013791114419698713,0.012591114419698714,0.0001,0.0011,0.0012000000000000001,1,1.3663047968150848
2025-10-24,2025-10-23,ZeroGraph,10,10,0.008658518943935633,0.007458518943935634,0.0001,0.0011,0.0012000000000000001,1,1.3764954070253201
2025-10-27,2025-10-24,ZeroGraph,10,10,-0.004524753108620645,-0.0057247531086206446,0.0001,0.0011,0.0012000000000000001,1,1.36861531066495
2025-10-28,2025-10-27,ZeroGraph,10,10,0.0016580319628119468,0.0004580319628119467,0.0001,0.0011,0.0012000000000000001,1,1.3692421802220283
2025-10-29,2025-10-28,ZeroGraph,10,10,-0.0009185916185379027,-0.0021185916185379027,0.0001,0.0011,0.0012000000000000001,1,1.3663413152152613
2025-10-30,2025-10-29,ZeroGraph,10,10,-0.00017000963538885112,-0.0013700096353888513,0.0001,0.0011,0.0012000000000000001,1,1.3644694144481866
2025-10-31,2025-10-30,ZeroGraph,10,10,-0.00023151060938835164,-0.0014315106093883518,0.0001,0.0011,0.0012000000000000001,1,1.362516162005218
2025-11-03,2025-10-31,ZeroGraph,10,10,0.005379368919879198,0.004179368919879198,0.0001,0.0011,0.0012000000000000001,1,1.3682106197055357
2025-11-04,2025-11-03,ZeroGraph,10,10,0.0004779189825057983,-0.0007220810174942018,0.0001,0.0011,0.0012000000000000001,1,1.3672226607891125
2025-11-05,2025-11-04,ZeroGraph,10,10,-0.0036175500005483628,-0.004817550000548363,0.0001,0.0011,0.0012000000000000001,1,1.3606359972588782
2025-11-06,2025-11-05,ZeroGraph,10,10,0.002072123344987631,0.0008721233449876307,0.0001,0.0011,0.0012000000000000001,1,1.3618226396761182
2025-11-07,2025-11-06,ZeroGraph,10,10,0.0033274193033576,0.0021274193033576,0.0001,0.0011,0.0012000000000000001,1,1.3647198074475144
2025-11-10,2025-11-07,ZeroGraph,10,10,0.0033545060157775877,0.0021545060157775876,0.0001,0.0011,0.0012000000000000001,1,1.3676601044825107
2025-11-11,2025-11-10,ZeroGraph,10,10,0.004966037377715111,0.003766037377715111,0.0001,0.0011,0.0012000000000000001,1,1.3728107635560016
2025-11-12,2025-11-11,ZeroGraph,10,10,0.001851904317736626,0.0006519043177366259,0.0001,0.0011,0.0012000000000000001,1,1.373705704820199
2025-11-13,2025-11-12,ZeroGraph,10,10,-0.004612550176680089,-0.005812550176680089,0.0001,0.0011,0.0012000000000000001,1,1.36572097148294
2025-11-14,2025-11-13,ZeroGraph,10,10,0.0009899933636188507,-0.00021000663638114938,0.0001,0.0011,0.0012000000000000001,1,1.3654341610154836
2025-11-17,2025-11-14,ZeroGraph,10,10,0.006450816899538039,0.00525081689953804,0.0001,0.0011,0.0012000000000000001,1,1.3726038057833503
