date,n_obs,mse_candidate,mse_baseline,loss_diff,Candidate,Baseline,Comparison
2025-10-10,3043,0.8562774619291978,0.8460558735999125,-0.010221588329285304,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-13,3045,12.690253436105008,12.592193271090904,-0.09806016501410546,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-14,3045,1.468342497778281,2.025203494543986,0.556860996765705,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-15,3045,1.0454393404454998,1.0549514771635602,0.009512136718060294,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-16,3047,1.0234496226989238,1.0609404866672636,0.037490863968339755,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-17,3049,0.9195147590450606,0.9277478429405079,0.008233083895447356,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-20,3049,2.4821400286640083,2.370408158052375,-0.11173187061163337,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-21,3048,1.1378079132491363,1.147494221917075,0.00968630866793881,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-22,3048,1.3624689754182975,1.3676713275270584,0.005202352108761044,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-23,3050,1.2723179230200505,1.2613002616336813,-0.011017661386369431,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-24,3050,1.199165045584591,1.2080159373195416,0.008850891734950711,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-27,3051,1.5936934849540856,1.6061983875060692,0.012504902551983867,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-28,3050,1.012401219969117,1.0108779496477691,-0.0015232703213479118,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-29,3052,1.0937649355536059,1.1064770199065657,0.012712084352959889,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-30,3052,1.273925231369766,1.264023663186424,-0.009901568183342245,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-10-31,3052,1.6305818478457488,1.6440697046837243,0.013487856837975416,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-11-03,3052,1.1932280437475709,1.2558491177726803,0.06262107402510948,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-11-04,3051,0.7519614410809411,0.772177805980921,0.02021636489998001,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-11-05,3050,1.437172293479386,1.537656097528209,0.1004838040488228,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-11-06,3050,0.9650375480319575,1.0338200529069204,0.06878250487496268,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-11-07,3050,0.9983860335802826,0.9867715056695403,-0.01161452791074217,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-11-10,3054,1.1437117227202018,1.2301803179538393,0.08646859523363733,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-11-11,3054,0.8984446675625537,0.9395050863367044,0.041060418774150675,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-11-12,3055,0.7413189918976228,0.7486546201958827,0.007335628298259857,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-11-13,3055,0.7753513780443997,0.7899203994947996,0.014569021450399915,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-11-14,3055,1.193199413211141,1.1220619505773348,-0.07113746263380608,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-11-17,3054,1.7414543838886165,1.7784403246036173,0.036985940715000706,Proposed Graph-2,ZeroGraph,Proposed Graph-2 vs ZeroGraph
2025-01-02,3017,1.0483253291356824,1.3399636190595898,0.2916382899239074,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-03,3017,1.2082269825326362,1.4843764043002527,0.27614942176761664,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-06,3017,1.6849211087857172,2.522903468007356,0.8379823592216389,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-07,3017,1.1387617072421803,1.9496205676348328,0.8108588603926526,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-08,3018,0.9447302128253802,1.3370673422009036,0.39233712937552323,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-09,3019,0.9642403760472729,1.482814202916446,0.5185738268691732,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-10,3018,0.9771242858642484,1.301409881675754,0.32428559581150557,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-13,3019,2.4016177124288833,3.401862589893038,1.0002448774641548,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-14,3022,1.432002549873103,1.8129286568550493,0.38092610698194634,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-15,3023,0.8843417225312168,1.5289601110071023,0.6446183884758855,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-16,3024,1.23651953462192,1.5022570062547203,0.26573747163280026,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-17,3025,1.1112356252969617,1.4642302941111809,0.3529946688142189,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-20,3024,1.8950379059914388,2.1911253736459777,0.29608746765453914,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-21,3025,1.2826560413357693,1.7254819561613552,0.442825914825586,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-22,3026,1.0605206529716353,1.5557933474773655,0.49527269450572997,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-23,3027,1.8856737231379952,2.030891222091687,0.14521749895369168,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-24,3028,1.0430298008712482,1.4922878095058965,0.4492580086346482,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-01-27,3028,1.8821242243154919,2.156873667782815,0.2747494434673227,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-05,3029,2.440678950827225,2.7212055622251974,0.2805266113979722,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-06,3028,0.6236049372108741,1.0978707778855012,0.4742658406746271,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-07,3028,0.7171171296746739,1.2072873204465007,0.49017019077182666,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-10,3028,1.2897263123672078,1.4728068256485374,0.18308051328132938,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-11,3027,0.6385478638030656,1.1297810569969957,0.4912331931939302,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-12,3027,0.9458427506224908,1.1380626105977418,0.19221985997525104,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-13,3027,0.6627390612193508,1.0913315633928296,0.4285925021734789,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-14,3026,0.9079841044207447,1.1694515076837164,0.2614674032629718,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-17,3027,1.9693667304167009,2.3709668991327653,0.40160016871606463,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-18,3027,0.8258022293244647,1.3376699437575625,0.5118677144330979,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-19,3027,0.9202794479749425,1.2010055906771997,0.2807261427022572,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-20,3027,0.8921864985704577,1.3277061117653377,0.43551961319488,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-21,3027,1.1877644901530906,1.5215582831430794,0.33379379298998885,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-24,3026,1.4218278076893724,1.828938270079666,0.4071104623902935,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-25,3024,1.8925543560646767,2.5514190626541273,0.6588647065894503,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-26,3024,0.9243720729539884,1.2256184273253516,0.30124635437136327,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-27,3024,0.8626011712559972,1.2571649962125422,0.394563824956545,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-02-28,3025,1.0199421056160367,1.3858893343218774,0.3659472287058409,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-03,3024,1.3107366982992172,1.4456709653216306,0.13493426702241332,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-04,3025,1.0462267462058263,1.6557269349259907,0.6095001887201645,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-05,3026,0.8204999436020262,1.007803152306772,0.18730320870474593,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-06,3026,1.0139578312340565,1.220316990542004,0.20635915930794738,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-07,3027,0.7983821147295795,1.108903017724582,0.3105209029950024,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-10,3027,1.4604648397584215,1.5933570616445754,0.13289222188615388,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-11,3027,1.8293507162828433,2.0251567473056906,0.19580603102284724,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-12,3028,1.0441784076126435,1.3962442014185086,0.35206579380586533,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-13,3028,0.7113829190953177,0.8868699798853853,0.17548706079006754,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-14,3028,1.2406631860348525,1.56883651022024,0.3281733241853875,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-17,3028,1.198295840772075,1.5952392582116508,0.39694341743957595,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-18,3029,0.9161860020977335,1.137291229277404,0.22110522717967032,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-19,3026,0.6764481466060114,0.9760769275426169,0.2996287809366055,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-20,3026,0.6964912660404123,0.8638485538353459,0.16735728779493342,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-21,3027,1.0704697307050117,1.545351293227323,0.47488156252231123,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-24,3028,0.889379904769196,1.4866612676472055,0.5972813628780095,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-25,3028,0.8380700996893031,1.3438447706730383,0.5057746709837353,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-26,3028,0.9969093653082096,1.4602432753009813,0.4633339099927718,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-27,3028,0.9378489703573744,1.2619652636254997,0.32411629326812524,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-28,3027,0.9486503894881225,1.265306712399655,0.3166563229115325,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-03-31,3028,1.7422433910642554,2.204906854660526,0.4626634635962711,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-01,3028,1.0559309255377984,1.437225089157862,0.38129416362006374,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-02,3029,0.8838769318631702,1.1686807416696428,0.2848038098064726,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-03,3029,2.0033745696078364,2.433459491989119,0.4300849223812822,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-07,3029,34.21108466317463,34.650962210037996,0.43987754686337066,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-08,3029,5.8443387729545755,9.330063242193582,3.485724469239007,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-09,3032,3.216614972941354,4.380537803630256,1.163922830688902,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-10,3033,6.127509676513572,7.085894340878915,0.9583846643653429,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-11,3033,1.4798838364566345,1.986075529181927,0.5061916927252924,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-14,3032,3.158996822394146,3.5290435707026653,0.3700467483085198,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-15,3033,1.2994020695232373,1.5042852556866628,0.2048831861634256,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-16,3036,1.3249096726061635,1.6261647194641082,0.30125504685794474,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-17,3036,1.0341470588372224,1.2165157258704737,0.18236866703325158,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-18,3035,0.8028215609788341,1.0678767405976264,0.2650551796187925,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-21,3036,1.1557031963987725,1.4191992734874646,0.26349607708869205,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-22,3035,1.217916366493092,1.7161848794359562,0.498268512942864,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-23,3035,1.6468175406947319,2.147413598828623,0.5005960581338912,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-24,3034,1.1501502279439717,1.523569194513126,0.37341896656915424,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-25,3038,1.6888969591728147,2.0862060795248096,0.39730912035199445,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-28,3038,2.307465094612046,2.7476967013494598,0.4402316067374144,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-29,3038,2.293451591779351,2.740646523804465,0.44719493202511407,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-04-30,3031,1.7840599113605373,2.0535765160356414,0.2695166046751042,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-06,3035,1.5550085156490114,1.9385118755828603,0.3835033599338489,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-07,3036,2.186274997488608,2.657421531722436,0.47114653423382774,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-08,3037,0.8543451519517485,1.179374163895123,0.3250290119433743,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-09,3037,0.8500695578492136,1.0413817323292354,0.19131217448002175,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-12,3037,1.6538005145575796,1.6907963489970699,0.0369958344394902,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-13,3036,1.3960520401979666,1.5880632067216658,0.19201116652369912,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-14,3036,0.7863587500597868,0.9544830141934945,0.16812426413370765,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-15,3036,0.6718564777959309,0.9646730071507615,0.2928165293548305,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-16,3035,1.8297395205112006,2.2714260517877443,0.4416865312765437,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-19,3031,1.5059212684713563,1.7500821533730506,0.24416088490169402,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-20,3037,1.4213587585653116,1.9645982846468524,0.543239526081541,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-21,3035,0.7109119456163635,1.2772436280519741,0.5663316824356105,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-22,3035,1.624956882932651,1.9571922266630066,0.3322353437303555,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-23,3036,0.8276852474385789,1.1973153568546262,0.3696301094160473,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-26,3035,1.1318059132869582,1.3935322159416328,0.26172630265467484,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-27,3034,0.9195858889891267,1.1802586599913918,0.2606727710022652,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-28,3033,1.2096497956365062,1.5242050746047617,0.31455527896825536,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-29,3034,2.3367675280777416,2.7148659178109935,0.37809838973325216,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-05-30,3036,2.2974667797133907,2.627208027106098,0.32974124739270677,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-03,3030,1.4238659623223653,1.983294297338353,0.5594283350159873,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-04,3034,2.132239100664539,2.383849495567513,0.25161039490297404,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-05,3034,1.0951412278817028,1.4079392948973952,0.31279806701569257,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-06,3035,1.915985785115842,2.1449533129862175,0.22896752787037564,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-09,3034,2.171370538956451,2.3006227871236353,0.1292522481671844,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-10,3036,1.115388352951649,1.4142621113793017,0.2988737584276527,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-11,3037,1.606093622966626,1.9033283147477305,0.2972346917811044,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-12,3036,1.8058874197281423,2.2506916463888236,0.4448042266606814,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-13,3038,2.0529192252911015,2.3859910256222925,0.3330718003311911,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-16,3039,1.1284234554247858,1.3883271881706525,0.2599037327458668,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-17,3042,1.0605174301605012,1.260445992253842,0.19992856209334078,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-18,3042,0.9764222383708631,1.2447560143661738,0.2683337759953107,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-19,3042,1.2829225782218876,1.5357841169023534,0.2528615386804659,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-20,3042,1.0642960447180103,1.3399559941023926,0.2756599493843823,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-23,3041,2.3868609560428093,2.653538968854142,0.2666780128113328,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-24,3042,2.2642792303230697,2.4659966199518437,0.20171738962877422,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-25,3042,0.8776609800681878,1.4248758911783432,0.5472149111101554,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-26,3042,1.713621541258114,2.1301907974257714,0.41656925616765733,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-27,3040,1.5024808646860517,1.7161731428748452,0.2136922781887938,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-06-30,3040,1.0716701124289632,1.1923791400183745,0.12070902758941131,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-01,3040,0.6205829362519514,1.0737094760951993,0.4531265398432479,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-02,3041,0.9863084906062847,1.3888980802102255,0.4025895896039409,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-03,3041,0.9715189112710081,1.3370358498956363,0.36551693862462836,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-04,3041,0.9790326702799361,1.1545115241956962,0.17547885391576,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-07,3042,1.600361694799188,1.8050126278684353,0.20465093306924703,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-08,3038,0.7753582474596608,1.0282734520335661,0.2529152045739053,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-09,3040,1.3410542971723756,1.5350143813613835,0.19396008418900781,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-10,3041,1.0315127974884732,1.3219039076616586,0.2903911101731854,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-11,3042,1.3930042180029254,1.6452836813755018,0.2522794633725764,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-14,3041,1.3088484601352959,1.631238540636361,0.322390080501065,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-15,3041,1.8498440985812885,2.043022992996942,0.1931788944156536,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-16,3040,0.56830281199378,0.9132209176402614,0.34491810564648134,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-17,3041,0.6929083505431846,0.9536690641962421,0.2607607136530576,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-18,3041,0.7214806497310842,0.8922468614021005,0.17076621167101633,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-21,3042,2.3840508085200955,2.512391386589965,0.12834057806986912,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-22,3039,1.0737388564430768,2.066898625467751,0.9931597690246741,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-23,3041,1.3087855162399098,2.4796138165953003,1.1708283003553908,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-24,3041,0.9070353079134229,1.2002548275732394,0.2932195196598165,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-25,3041,0.9054175979972782,1.182308526951531,0.27689092895425277,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-28,3041,0.9596001410973947,1.207120869922046,0.24752072882465137,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-29,3046,2.409959628665893,2.5581484150543234,0.1481887863884306,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-30,3046,0.6357018910926084,0.878665073526548,0.24296318243393955,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-07-31,3046,0.9653796147549377,1.4287144828946547,0.4633348681397172,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-01,3046,0.7176979616281262,0.9503019813159811,0.23260401968785493,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-04,3044,0.8950001987544423,1.2396831417508518,0.34468294299640945,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-05,3044,0.599660525324697,0.9139683157571624,0.31430779043246526,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-06,3044,0.47756334299041114,0.7060009261094821,0.22843758311907092,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-07,3045,0.6677900845845367,1.0233218953658758,0.3555318107813391,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-08,3045,0.9695245445621901,1.1312455674963462,0.1617210229341561,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-11,3047,1.4633475114046175,1.6202210661442815,0.15687355473966408,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-12,3047,0.7522430586361032,0.9914023092607682,0.23915925062466514,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-13,3046,0.7927517135201971,1.0993515684360338,0.30659985491583663,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-14,3046,0.7493873516061251,1.0645012395771072,0.31511388797098205,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-15,3045,0.8573894676398531,1.1021899127319734,0.2448004450921204,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-18,3045,1.3704988601684802,1.8184219349134318,0.44792307474495163,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-19,3046,0.8743869602165255,1.232257057515899,0.35787009729937364,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-20,3045,1.053337569115353,1.249156056033425,0.19581848691807197,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-21,3045,1.087900835483353,1.2981666874051,0.21026585192174704,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-22,3046,0.9805206271389418,1.2027332476482353,0.22221262050929358,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-25,3047,1.2844771029072357,1.632179372422716,0.3477022695154803,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-26,3046,0.8489989272120944,1.0160623596769436,0.1670634324648492,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-27,3046,0.8525382211660023,1.0433937614613935,0.19085554029539126,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-28,3046,1.173114605418744,1.3568265129313626,0.18371190751261846,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-08-29,3046,1.0233059219012959,1.2528267639378592,0.22952084203656348,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-01,3045,1.4543161816877186,1.6410214443912707,0.1867052627035523,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-02,3046,0.7526395944173611,1.0239831955851915,0.2713436011678303,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-03,3047,1.1383880825517667,1.1585582074536158,0.020170124901849235,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-04,3046,0.9777442664746497,1.167894332461121,0.19015006598647136,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-05,3046,0.9678329536746426,1.2988310734948982,0.33099811982025557,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-08,3048,1.115001773804298,1.5094609190246235,0.39445914522032527,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-09,3048,0.7282320244294563,0.9233540981036339,0.19512207367417772,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
2025-09-10,3049,1.0593431129673072,1.2056218631984552,0.1462787502311479,Proposed Graph-2,LightGBM,Proposed Graph-2 vs LightGBM
